J,J2
0.902784,1.09448
0.936296,1.09815
0.931362,1.09761
0.993537,1.10446
0.995606,1.10469
0.990335,1.1041
0.662085,1.06845
0.977359,1.10267
0.822585,1.08574
0.998023,1.10495
0.872923,1.09122
0.991907,1.10428
0.900717,1.09425
0.976905,1.10262
0.866576,1.09052
0.817068,1.08514
0.926592,1.09709
0.975655,1.10248
0.838851,1.0875
0.828117,1.08634
0.912766,1.09557
0.942603,1.09885
0.912406,1.09553
0.838969,1.08752
0.949396,1.09959
0.962892,1.10108
0.94401,1.099
0.965129,1.10132
0.70182,1.0727
0.600362,1.06187
0.970369,1.1019
0.760188,1.07898
0.974617,1.10237
0.921202,1.0965
0.906522,1.09489
0.835097,1.0871
0.893661,1.09348
0.992157,1.1043
0.924335,1.09684
0.968572,1.1017
0.93708,1.09824
0.586137,1.06037
0.864246,1.09027
0.886532,1.0927
0.924215,1.09683
0.812418,1.08463
0.902178,1.09441
0.999571,1.10512
0.815808,1.085
0.921183,1.09649
0.995187,1.10464
0.950552,1.09972
0.71459,1.07407
0.954625,1.10017
0.866131,1.09047
0.729231,1.07565
0.906836,1.09492
0.95055,1.09972
0.834833,1.08707
0.946378,1.09926
0.736461,1.07643
0.982175,1.1032
0.845466,1.08822
0.947467,1.09938
0.995154,1.10464
0.970369,1.1019
0.898161,1.09397
0.892741,1.09338
0.889733,1.09305
0.902347,1.09443
0.806331,1.08397
0.961223,1.10089
0.968521,1.1017
0.989019,1.10396
0.751175,1.07801
0.795822,1.08283
0.976629,1.10259
0.895535,1.09369
0.970634,1.10193
0.973562,1.10225
0.896213,1.09376
0.844947,1.08817
0.89235,1.09334
0.731184,1.07586
0.972981,1.10219
0.776276,1.08072
0.973368,1.10223
0.86853,1.09074
0.985807,1.1036
0.907862,1.09503
0.750774,1.07797
0.97372,1.10227
0.949846,1.09964
0.677919,1.07014
0.872531,1.09117
0.918174,1.09616
0.990274,1.1041
0.979958,1.10296
0.965272,1.10134
0.901544,1.09434
0.837379,1.08734
0.974893,1.1024
0.929736,1.09743
0.967826,1.10162
0.906194,1.09485
0.808781,1.08424
0.886369,1.09268
0.967312,1.10156
0.79195,1.08242
0.803248,1.08364
0.964481,1.10125
0.93732,1.09827
0.970673,1.10193
0.989068,1.10396
0.919319,1.09629
0.960201,1.10078
0.989889,1.10405
0.992879,1.10438
0.946492,1.09927
0.995539,1.10468
0.88841,1.09291
0.967418,1.10158
0.919549,1.09632
0.981511,1.10313
0.982017,1.10319
0.984275,1.10343
0.938601,1.09841
0.955304,1.10024
0.90116,1.0943
0.980715,1.10304
0.990378,1.10411
0.973672,1.10227
0.909428,1.09521
0.985935,1.10362
0.82469,1.08596
0.983619,1.10336
0.930038,1.09747
0.923699,1.09677
0.983089,1.1033
0.936657,1.09819
0.992106,1.1043
0.9138,1.09569
0.943308,1.09892
0.972394,1.10212
0.847917,1.08849
0.937849,1.09832
0.760351,1.079
0.745079,1.07735
0.861482,1.08997
0.920857,1.09646
0.92211,1.0966
0.79522,1.08277
0.930132,1.09748
0.96792,1.10163
0.821235,1.08559
0.971712,1.10205
0.984156,1.10342
0.786325,1.08181
0.996634,1.1048
0.900686,1.09425
0.931291,1.0976
0.937256,1.09826
0.935636,1.09808
0.894765,1.0936
0.99563,1.10469
0.876748,1.09163
0.960982,1.10087
0.801612,1.08346
0.874253,1.09136
0.88152,1.09215
0.990455,1.10412
0.988707,1.10392
0.951562,1.09983
0.893253,1.09344
0.76239,1.07922
0.96592,1.10141
0.988145,1.10386
0.933143,1.09781
0.906785,1.09492
0.991485,1.10423
0.888222,1.09289
0.97427,1.10233
0.874068,1.09134
0.99934,1.1051
0.94947,1.0996
0.884693,1.0925
0.920075,1.09637
0.987138,1.10375
0.906998,1.09494
0.942324,1.09882
0.880941,1.09209
0.694858,1.07196
0.925819,1.097
0.750732,1.07796
0.980948,1.10307
0.832293,1.08679
0.968012,1.10164
0.980119,1.10298
0.896453,1.09379
0.991867,1.10427
0.607167,1.0626
0.992016,1.10429
0.879052,1.09188
0.918072,1.09615
0.9261,1.09703
0.997887,1.10494
0.894559,1.09358
0.90396,1.09461
0.975089,1.10242
0.890753,1.09316
0.913526,1.09566
0.947156,1.09935
0.921598,1.09654
0.839969,1.08763
0.950507,1.09971
0.917903,1.09613
0.820369,1.0855
0.892869,1.09339
0.816775,1.08511
0.8714,1.09105
0.995406,1.10466
0.767693,1.07979
0.925138,1.09693
0.881193,1.09212
0.827678,1.08629
0.96764,1.1016
0.931519,1.09763
0.971585,1.10204
0.919607,1.09632
0.907116,1.09495
0.915687,1.09589
0.987421,1.10378
0.976772,1.10261
0.988229,1.10387
0.982876,1.10328
0.930112,1.09747
0.816219,1.08505
0.970296,1.10189
0.979911,1.10295
0.936154,1.09814
0.969979,1.10186
0.98117,1.10309
0.987657,1.10381
0.960726,1.10084
0.834286,1.08701
0.956939,1.10042
0.964918,1.1013
0.975523,1.10247
0.863531,1.09019
0.852647,1.08901
0.877766,1.09174
0.860483,1.08986
0.989246,1.10398
0.935654,1.09808
0.756419,1.07858
0.981899,1.10317
0.744471,1.07729
0.90683,1.09492
0.944229,1.09902
0.897473,1.0939
0.924,1.0968
0.850122,1.08873
0.994782,1.10459
0.6494,1.0671
0.882814,1.0923
0.991555,1.10424
0.911248,1.09541
0.835668,1.08716
0.806808,1.08402
0.940152,1.09858
0.983175,1.10331
0.985666,1.10359
0.892348,1.09334
0.945583,1.09917
0.81292,1.08469
0.948909,1.09954
0.503201,1.05161
0.920443,1.09641
0.870501,1.09095
0.825929,1.0861
0.826236,1.08613
0.927428,1.09718
0.958963,1.10064
0.961274,1.1009
0.97327,1.10222
0.837399,1.08735
0.81389,1.08479
0.979594,1.10292
0.896582,1.0938
0.937739,1.09831
0.845232,1.0882
0.99067,1.10414
0.923607,1.09676
0.928763,1.09733
0.746286,1.07748
0.719636,1.07462
0.683576,1.07075
0.981887,1.10317
0.874871,1.09143
0.956335,1.10036
0.842887,1.08794
0.918518,1.0962
0.867206,1.09059
0.982675,1.10326
0.792904,1.08252
0.737381,1.07652
0.903841,1.09459
0.918493,1.0962
0.929681,1.09743
0.963993,1.1012
0.961676,1.10094
0.981758,1.10316
0.999069,1.10507
0.907286,1.09497
0.985109,1.10353
0.971156,1.10199
0.954965,1.1002
0.978652,1.10281
0.998538,1.10501
0.969944,1.10185
0.967391,1.10157
0.80203,1.08351
0.925811,1.097
0.945533,1.09917
0.791332,1.08235
0.986928,1.10373
0.924443,1.09685
0.910122,1.09528
0.874759,1.09142
0.737519,1.07654
0.984225,1.10343
0.881856,1.09219
0.941893,1.09877
0.888349,1.0929
0.729014,1.07562
0.99278,1.10437
0.994176,1.10453
0.760273,1.07899
0.819683,1.08542
0.950379,1.0997
0.991449,1.10423
0.994073,1.10452
0.865913,1.09045
0.908112,1.09506
0.959959,1.10075
0.780192,1.08114
0.753438,1.07825
0.956523,1.10038
0.82647,1.08616
0.792451,1.08247
0.867171,1.09059
0.983585,1.10336
0.990371,1.10411
0.926128,1.09704
0.956358,1.10036
0.888716,1.09294
0.798442,1.08312
0.96373,1.10117
0.975271,1.10244
0.913548,1.09566
0.986202,1.10365
0.879525,1.09194
0.839865,1.08761
0.986671,1.1037
0.711276,1.07372
0.985773,1.1036
0.925234,1.09694
0.997098,1.10485
0.945102,1.09912
0.878196,1.09179
0.830206,1.08656
0.966708,1.1015
0.979643,1.10292
0.901213,1.09431
0.989917,1.10406
0.978305,1.10278
0.992106,1.1043
0.921166,1.09649
0.886151,1.09266
0.653483,1.06753
0.930066,1.09747
0.939803,1.09854
0.935512,1.09807
0.920433,1.09641
0.99702,1.10484
0.78969,1.08217
0.750338,1.07792
0.834321,1.08701
0.95483,1.10019
0.942921,1.09888
0.964909,1.1013
0.95443,1.10015
0.941266,1.0987
0.96499,1.10131
0.930559,1.09752
0.709904,1.07357
0.988358,1.10389
0.756717,1.07861
0.945679,1.09918
0.987454,1.10379
0.981243,1.1031
0.526835,1.0541
0.946364,1.09926
0.926311,1.09706
0.928484,1.0973
0.863923,1.09023
0.999839,1.10515
0.712527,1.07385
0.913749,1.09568
0.731216,1.07586
0.934104,1.09791
0.856358,1.08941
0.776555,1.08075
0.966666,1.10149
0.638784,1.06596
0.979168,1.10287
0.791918,1.08241
0.828438,1.08637
0.687016,1.07112
0.917319,1.09607
0.962122,1.10099
0.933798,1.09788
0.947519,1.09939
0.960144,1.10077
0.869587,1.09085
0.998851,1.10504
0.972763,1.10216
0.954571,1.10016
0.929063,1.09736
0.733721,1.07613
0.84807,1.08851
0.763369,1.07933
0.972254,1.10211
0.960459,1.10081
0.964533,1.10126
0.798609,1.08314
0.709044,1.07348
0.883389,1.09236
0.687165,1.07113
0.982543,1.10324
0.971953,1.10208
0.80904,1.08427
0.87863,1.09184
0.981741,1.10315
0.992815,1.10438
0.951517,1.09983
0.972271,1.10211
0.756822,1.07862
0.924185,1.09682
0.941732,1.09875
0.682235,1.0706
0.872801,1.0912
0.971383,1.10201
0.907982,1.09505
0.954298,1.10013
0.925112,1.09693
0.936438,1.09817
0.82423,1.08592
0.938749,1.09842
0.830639,1.08661
0.816063,1.08503
0.962753,1.10106
0.87056,1.09096
0.998238,1.10498
0.758315,1.07878
0.867351,1.09061
0.968024,1.10164
0.863855,1.09023
0.976945,1.10263
0.809143,1.08428
0.965443,1.10136
0.930144,1.09748
0.932793,1.09777
0.957163,1.10045
0.992103,1.1043
0.88529,1.09257
0.909948,1.09526
0.922961,1.09669
0.969125,1.10176
0.951998,1.09988
0.967197,1.10155
0.826473,1.08616
0.552249,1.05678
0.931515,1.09763
0.925782,1.097
0.90055,1.09423
0.943419,1.09894
0.76154,1.07913
0.807375,1.08409
0.872813,1.0912
0.83874,1.08749
0.881027,1.0921
0.866111,1.09047
0.871031,1.09101
0.952781,1.09996
0.867092,1.09058
0.965679,1.10138
0.968133,1.10165
0.957563,1.10049
0.978179,1.10276
0.965434,1.10136
0.950846,1.09975
0.857865,1.08957
0.787449,1.08193
0.972978,1.10219
0.971251,1.102
0.679945,1.07036
0.732269,1.07597
0.783225,1.08147
0.965084,1.10132
0.964276,1.10123
0.971416,1.10202
0.92742,1.09718
0.946523,1.09928
0.971341,1.10201
0.935335,1.09805
0.964302,1.10123
0.923381,1.09674
0.793855,1.08262
0.770785,1.08013
0.913752,1.09568
0.951365,1.09981
0.973647,1.10226
0.971462,1.10202
0.975039,1.10242
0.885918,1.09263
0.787924,1.08198
0.879771,1.09196
0.98154,1.10313
0.907192,1.09496
0.783782,1.08153
0.935837,1.0981
0.737194,1.0765
0.851065,1.08883
0.929275,1.09738
0.914826,1.0958
0.942895,1.09888
0.984057,1.10341
0.831093,1.08666
0.774616,1.08054
0.881865,1.09219
0.708658,1.07344
0.787447,1.08193
0.964026,1.1012
0.773951,1.08047
0.987707,1.10381
0.958622,1.10061
0.929331,1.09739
0.979588,1.10292
0.979108,1.10286
0.808221,1.08418
0.957449,1.10048
0.925736,1.09699
0.947707,1.09941
0.909484,1.09521
0.903082,1.09451
0.891859,1.09328
0.970141,1.10188
0.933093,1.0978
0.973943,1.10229
0.998632,1.10502
0.936576,1.09818
0.93281,1.09777
0.847137,1.08841
0.795496,1.0828
0.932516,1.09774
0.95829,1.10057
0.805201,1.08385
0.922084,1.09659
0.925273,1.09694
0.822577,1.08574
0.971038,1.10197
0.988058,1.10385
0.96772,1.10161
0.937575,1.09829
0.97835,1.10278
0.978481,1.1028
0.871357,1.09104
0.901735,1.09436
0.78939,1.08214
0.982796,1.10327
0.958455,1.10059
0.968114,1.10165
0.887779,1.09284
0.946092,1.09923
0.918835,1.09624
0.907042,1.09495
0.909153,1.09518
0.854888,1.08925
0.922708,1.09666
0.952965,1.09998
0.991441,1.10423
0.868465,1.09073
0.85324,1.08907
0.834368,1.08702
0.902551,1.09445
0.831083,1.08666
0.996849,1.10482
0.99953,1.10512
0.884213,1.09245
0.897414,1.09389
0.935379,1.09805
0.960802,1.10085
0.991917,1.10428
0.968569,1.1017
0.946831,1.09931
0.961409,1.10091
0.945512,1.09917
0.773214,1.08039
0.888684,1.09294
0.916731,1.09601
0.923174,1.09671
0.948591,1.0995
0.967877,1.10163
0.87355,1.09128
0.939267,1.09848
0.854942,1.08926
0.971678,1.10205
0.877664,1.09173
0.995282,1.10465
0.990062,1.10407
0.972849,1.10217
0.992464,1.10434
0.841854,1.08783
0.787385,1.08192
0.698976,1.0724
0.995872,1.10471
0.996081,1.10474
0.991381,1.10422
0.915371,1.09586
0.713457,1.07395
0.774117,1.08049
0.978951,1.10285
0.993185,1.10442
0.973367,1.10223
0.978423,1.10279
0.769237,1.07996
0.870127,1.09091
0.929292,1.09738
0.950094,1.09967
0.988948,1.10395
0.958801,1.10063
0.988191,1.10387
0.990768,1.10415
0.926821,1.09711
0.848301,1.08853
0.894659,1.09359
0.778173,1.08093
0.981747,1.10316
0.798793,1.08316
0.738761,1.07667
0.995802,1.10471
0.977636,1.1027
0.948854,1.09953
0.997565,1.1049
0.942237,1.09881
0.953792,1.10008
0.916594,1.09599
0.827832,1.08631
0.967164,1.10155
0.886587,1.09271
0.911172,1.0954
0.915863,1.09591
0.644797,1.0666
0.868866,1.09077
0.942073,1.09879
0.998632,1.10502
0.934746,1.09798
0.974484,1.10235
0.925036,1.09692
0.864974,1.09035
0.907676,1.09501
0.951138,1.09978
0.705606,1.07311
0.921562,1.09654
0.903482,1.09456
0.834786,1.08706
0.904345,1.09465
0.934089,1.09791
0.979896,1.10295
0.937776,1.09832
0.923959,1.0968
0.985086,1.10352
0.920617,1.09643
0.652984,1.06748
0.986383,1.10367
0.857845,1.08957
0.918273,1.09618
0.784889,1.08165
0.949947,1.09965
0.93453,1.09796
0.968943,1.10174
0.888354,1.0929
0.819777,1.08543
0.994622,1.10458
0.996651,1.1048
0.951013,1.09977
0.99246,1.10434
0.997573,1.1049
0.666443,1.06892
0.997604,1.10491
0.930399,1.09751
0.888399,1.09291
0.970434,1.10191
0.994036,1.10451
0.952498,1.09993
0.993401,1.10444
0.947633,1.0994
0.934488,1.09795
0.905906,1.09482
0.910858,1.09536
0.904967,1.09472
0.807077,1.08405
0.968532,1.1017
0.978524,1.1028
0.896886,1.09383
0.907999,1.09505
0.899553,1.09413
0.936538,1.09818
0.882486,1.09226
0.93895,1.09844
0.841719,1.08782
0.905138,1.09474
0.73725,1.07651
0.965217,1.10133
0.861669,1.08999
0.950645,1.09973
0.736041,1.07638
0.929455,1.0974
0.852392,1.08898
0.99562,1.10469
0.966265,1.10145
0.988519,1.1039
0.902054,1.0944
0.844743,1.08814
0.968378,1.10168
0.929182,1.09737
0.760975,1.07907
0.903926,1.0946
0.881353,1.09214
0.896421,1.09378
0.907674,1.09501
0.929717,1.09743
0.944814,1.09909
0.974398,1.10235
0.941895,1.09877
0.933724,1.09787
0.962423,1.10103
0.828459,1.08637
0.96098,1.10087
0.960266,1.10079
0.96494,1.1013
0.93875,1.09842
0.974231,1.10233
0.874146,1.09135
0.872596,1.09118
0.932779,1.09777
0.778543,1.08097
0.867741,1.09065
0.76758,1.07978
0.895858,1.09372
0.965614,1.10138
0.980715,1.10304
0.932069,1.09769
0.94782,1.09942
0.818249,1.08527
0.994724,1.10459
0.835089,1.08709
0.903795,1.09459
0.973993,1.1023
0.922168,1.0966
0.901076,1.09429
0.533782,1.05483
0.968721,1.10172
0.88851,1.09292
0.985071,1.10352
0.955434,1.10026
0.944139,1.09901
0.720298,1.07469
0.934641,1.09797
0.996257,1.10476
0.922106,1.0966
0.826223,1.08613
0.835971,1.08719
0.953293,1.10002
0.924605,1.09687
0.900673,1.09425
0.884761,1.09251
0.986558,1.10369
0.958012,1.10054
0.978807,1.10283
0.760375,1.079
0.74074,1.07689
0.949776,1.09963
0.895115,1.09364
0.962809,1.10107
0.955014,1.10021
0.844982,1.08817
0.916444,1.09598
0.917701,1.09611
0.945382,1.09915
0.92778,1.09722
0.93037,1.0975
0.971223,1.102
0.93024,1.09749
0.990256,1.10409
0.978884,1.10284
0.878726,1.09185
0.95713,1.10044
0.821028,1.08557
0.966077,1.10143
0.92592,1.09701
0.944935,1.0991
0.975255,1.10244
0.976357,1.10256
0.980885,1.10306
0.932406,1.09773
0.687563,1.07118
0.970861,1.10196
0.97121,1.10199
0.955721,1.10029
0.937481,1.09828
0.83905,1.08753
0.995826,1.10471
0.719669,1.07462
0.999043,1.10507
0.999574,1.10512
0.933859,1.09789
0.991798,1.10426
0.990593,1.10413
0.915228,1.09584
0.914688,1.09578
0.773185,1.08039
0.943498,1.09894
0.886628,1.09271
0.990965,1.10417
0.99585,1.10471
0.950471,1.09971
0.988488,1.1039
0.975899,1.10251
0.793891,1.08263
0.968837,1.10173
0.989166,1.10397
0.973201,1.10221
0.885699,1.09261
0.949178,1.09957
0.834289,1.08701
0.979615,1.10292
0.804761,1.0838
0.980262,1.10299
0.928695,1.09732
0.935232,1.09804
0.833162,1.08689
0.632541,1.0653
0.994428,1.10456
0.932777,1.09777
0.978225,1.10277
0.980899,1.10306
0.929063,1.09736
0.995,1.10462
0.936026,1.09812
0.994377,1.10455
0.968167,1.10166
0.937221,1.09825
0.999208,1.10508
0.957744,1.10051
0.865884,1.09045
0.938651,1.09841
0.777995,1.08091
0.898742,1.09404
0.901439,1.09433
0.868649,1.09075
0.999747,1.10514
0.989449,1.10401
0.99674,1.10481
0.764761,1.07948
0.882237,1.09223
0.944984,1.09911
0.665205,1.06878
0.992083,1.1043
0.907683,1.09502
0.99552,1.10468
0.973302,1.10222
0.903339,1.09454
0.881029,1.0921
0.85439,1.0892
0.893949,1.09351
0.775875,1.08068
0.97339,1.10223
0.88392,1.09242
0.820787,1.08554
0.958935,1.10064
0.93691,1.09822
0.949475,1.0996
0.819574,1.08541
0.966985,1.10153
0.999097,1.10507
0.974175,1.10232
0.978776,1.10283
0.990724,1.10415
0.790367,1.08224
0.883347,1.09235
0.984171,1.10342
0.855554,1.08932
0.949494,1.0996
0.927339,1.09717
0.843324,1.08799
0.980366,1.103
0.999647,1.10513
0.993901,1.1045
0.698057,1.0723
0.967574,1.10159
0.995176,1.10464
0.830537,1.0866
0.930088,1.09747
0.919571,1.09632
0.750656,1.07795
0.944357,1.09904
0.694302,1.0719
0.95895,1.10064
0.865435,1.0904
0.982517,1.10324
0.988523,1.1039
0.990676,1.10414
0.869165,1.09081
0.924647,1.09687
0.699368,1.07244
0.985015,1.10352
0.967401,1.10157
0.888533,1.09292
0.912272,1.09552
0.940959,1.09867
0.947816,1.09942
0.934338,1.09794
0.833576,1.08693
0.640141,1.06611
0.998242,1.10498
0.821115,1.08558
0.830759,1.08662
0.997786,1.10493
0.92276,1.09667
0.903844,1.09459
0.810842,1.08446
0.742238,1.07705
0.994655,1.10458
0.937637,1.0983
0.937118,1.09824
0.99238,1.10433
0.985083,1.10352
0.932187,1.0977
0.814258,1.08483
0.946136,1.09923
0.708285,1.0734
0.789231,1.08212
0.938746,1.09842
0.982353,1.10322
0.882312,1.09224
0.888611,1.09293
0.859143,1.08971
0.943379,1.09893
0.964169,1.10122
0.939038,1.09845
0.924687,1.09688
0.992116,1.1043
0.93682,1.09821
0.986021,1.10363
0.908206,1.09507
0.934735,1.09798
0.983738,1.10338
0.92014,1.09638
0.588268,1.06059
0.95075,1.09974
0.997885,1.10494
0.951709,1.09985
0.990429,1.10411
0.805502,1.08388
0.997238,1.10487
0.955456,1.10026
0.965933,1.10141
0.880843,1.09208
0.921024,1.09648
0.948891,1.09954
0.86884,1.09077
0.984383,1.10345
0.919353,1.09629
0.901114,1.0943
0.90155,1.09434
0.95619,1.10034
0.972564,1.10214
0.963011,1.10109
0.81868,1.08531
0.735079,1.07628
0.985994,1.10362
0.846946,1.08838
0.992714,1.10437
0.969134,1.10176
0.75196,1.0781
0.967293,1.10156
0.964322,1.10123
0.956664,1.10039
0.939446,1.0985
0.772154,1.08027
0.919349,1.09629
0.931521,1.09763
0.980262,1.10299
0.99891,1.10505
0.976396,1.10257
0.869315,1.09082
0.880744,1.09207
0.846768,1.08837
0.853856,1.08914
0.98082,1.10305
0.900648,1.09425
0.870237,1.09092
0.966175,1.10144
0.958185,1.10056
0.985874,1.10361
0.994931,1.10461
0.894533,1.09358
0.997875,1.10494
0.890913,1.09318
0.981527,1.10313
0.883712,1.09239
0.989168,1.10397
0.999416,1.10511
0.888519,1.09292
0.987226,1.10376
0.883157,1.09233
0.968455,1.10169
0.953511,1.10005
0.627284,1.06474
0.897794,1.09393
0.813088,1.08471
0.943209,1.09891
0.931214,1.09759
0.967138,1.10155
0.927822,1.09722
0.944339,1.09904
0.941618,1.09874
0.919216,1.09628
0.971454,1.10202
0.953486,1.10004
0.929247,1.09738
0.759496,1.07891
0.928668,1.09732
0.944509,1.09906
0.814478,1.08486
0.987643,1.10381
0.892084,1.09331
0.880492,1.09204
0.984098,1.10341
0.970059,1.10187
0.775805,1.08067
0.980458,1.10301
0.981287,1.1031
0.973653,1.10226
0.966981,1.10153
0.993523,1.10446
0.971261,1.102
0.972994,1.10219
0.818217,1.08526
0.728874,1.07561
0.896952,1.09384
0.827686,1.08629
0.961865,1.10096
0.951724,1.09985
0.997141,1.10486
0.937983,1.09834
0.894617,1.09359
0.922433,1.09663
0.83151,1.08671
0.956863,1.10041
0.967943,1.10163
0.999554,1.10512
0.760971,1.07907
0.805074,1.08384
0.955305,1.10024
0.774289,1.08051
0.985948,1.10362
0.942534,1.09884
0.959564,1.10071
0.904183,1.09463
0.995828,1.10471
0.852223,1.08896
0.976974,1.10263
0.674439,1.06977
0.978801,1.10283
0.883475,1.09237
0.968699,1.10172
0.984081,1.10341
0.935466,1.09806
0.974348,1.10234
0.951476,1.09982
0.760826,1.07905
0.942609,1.09885
0.729078,1.07563
0.971593,1.10204
0.766011,1.07961
0.932322,1.09772
0.858116,1.0896
0.912745,1.09557
0.863473,1.09018
0.958012,1.10054
0.933772,1.09788
0.908485,1.0951
0.725969,1.0753
0.889769,1.09306
0.927742,1.09721
0.990246,1.10409
0.985206,1.10354
0.975039,1.10242
0.942399,1.09882
0.940503,1.09862
0.975943,1.10252
0.968412,1.10169
0.880207,1.09201
0.846043,1.08829
0.882535,1.09226
0.932125,1.09769
0.989826,1.10405
0.992882,1.10438
0.76778,1.0798
0.947242,1.09936
0.655039,1.0677
0.67367,1.06969
0.960352,1.1008
0.998249,1.10498
0.911835,1.09547
0.993423,1.10444
0.982776,1.10327
0.890838,1.09317
0.99639,1.10477
0.946741,1.0993
0.953775,1.10007
0.964563,1.10126
0.84344,1.088
0.885556,1.09259
0.961031,1.10087
0.845272,1.0882
0.708923,1.07347
0.952027,1.09988
0.697737,1.07227
0.934957,1.09801
0.96203,1.10098
0.866161,1.09048
0.959902,1.10075
0.977747,1.10271
0.965742,1.10139
0.833297,1.0869
0.948267,1.09947
0.969184,1.10177
0.993883,1.1045
0.923237,1.09672
0.95134,1.09981
0.985105,1.10353
0.972952,1.10219
0.953966,1.1001
0.934996,1.09801
0.887074,1.09276
0.958857,1.10063
0.752055,1.07811
0.944167,1.09902
0.882708,1.09228
0.90436,1.09465
0.996937,1.10483
0.986001,1.10362
0.973222,1.10222
0.97277,1.10217
0.934632,1.09797
0.841537,1.0878
0.954812,1.10019
0.972166,1.1021
0.943615,1.09896
0.824674,1.08596
0.940316,1.09859
0.95529,1.10024
0.90576,1.0948
0.959355,1.10069
0.976171,1.10254
0.896649,1.09381
0.984543,1.10346
0.936715,1.0982
0.907304,1.09497
0.865791,1.09044
0.770003,1.08004
0.91468,1.09578
0.985307,1.10355
0.934023,1.0979
0.932974,1.09779
0.988813,1.10394
0.83277,1.08684
0.998325,1.10499
0.991558,1.10424
0.868516,1.09073
0.974592,1.10237
0.597692,1.06159
0.793496,1.08258
0.930516,1.09752
0.964354,1.10124
0.687066,1.07112
0.858726,1.08967
0.814549,1.08486
0.934896,1.098
0.925913,1.09701
0.869103,1.0908
0.889568,1.09303
0.933028,1.09779
0.677456,1.07009
0.849849,1.0887
0.987513,1.10379
0.815823,1.085
0.903502,1.09456
0.944539,1.09906
0.813187,1.08472
0.962062,1.10099
0.996113,1.10474
0.962337,1.10102
0.997364,1.10488
0.890516,1.09314
0.95396,1.10009
0.909758,1.09524
0.772877,1.08035
0.869698,1.09086
0.970735,1.10194
0.858646,1.08966
0.966234,1.10145
0.959155,1.10067
0.836631,1.08726
0.901738,1.09436
0.924004,1.0968
0.932725,1.09776
0.925396,1.09696
0.815554,1.08497
0.900507,1.09423
0.914592,1.09577
0.96334,1.10113
0.867931,1.09067
0.956688,1.10039
0.899073,1.09407
0.770551,1.0801
0.954013,1.1001
0.962141,1.10099
0.936626,1.09819
0.970713,1.10194
0.71102,1.07369
0.936873,1.09822
0.963436,1.10114
0.941403,1.09871
0.976825,1.10261
0.921895,1.09657
0.93321,1.09781
0.869771,1.09087
0.990197,1.10409
0.953397,1.10003
0.803668,1.08368
0.835472,1.08714
0.679583,1.07032
0.826585,1.08617
0.926304,1.09706
0.925013,1.09691
0.971683,1.10205
0.871194,1.09103
0.89167,1.09326
0.977549,1.10269
0.962804,1.10107
0.862033,1.09003
0.960676,1.10083
0.960242,1.10079
0.940872,1.09866
0.964791,1.10129
0.862712,1.0901
0.943493,1.09894
0.999663,1.10513
0.944046,1.099
0.897683,1.09392
0.738875,1.07669
0.929894,1.09745
0.954969,1.10021
0.997456,1.10489
0.963648,1.10116
0.976602,1.10259
0.959823,1.10074
0.770945,1.08014
0.834888,1.08707
0.952832,1.09997
0.993649,1.10447
0.94171,1.09875
0.995498,1.10467
0.970141,1.10188
0.964363,1.10124
0.83371,1.08695
0.919022,1.09626
0.85763,1.08955
0.704539,1.073
0.857426,1.08953
0.902022,1.0944
0.946804,1.09931
0.882668,1.09228
0.788465,1.08204
0.919811,1.09634
0.942395,1.09882
0.97452,1.10236
0.867832,1.09066
0.940659,1.09863
0.939749,1.09853
0.990841,1.10416
0.955361,1.10025
0.943143,1.09891
0.860161,1.08982
0.996991,1.10484
0.896596,1.0938
0.945078,1.09912
0.982654,1.10326
0.985016,1.10352
0.783946,1.08155
0.913364,1.09564
0.952608,1.09995
0.963314,1.10112
0.980094,1.10297
0.854737,1.08923
0.723718,1.07506
0.9967,1.10481
0.881152,1.09211
0.922277,1.09661
0.893156,1.09343
0.803571,1.08367
0.903001,1.0945
0.845842,1.08826
0.821925,1.08566
0.948826,1.09953
0.960776,1.10084
0.981099,1.10308
0.901546,1.09434
0.878535,1.09183
0.908257,1.09508
0.891541,1.09325
0.970432,1.10191
0.889651,1.09304
0.8542,1.08917
0.966359,1.10146
0.958216,1.10056
0.86526,1.09038
0.997001,1.10484
0.902343,1.09443
0.936164,1.09814
0.952936,1.09998
0.791055,1.08232
0.903907,1.0946
0.893086,1.09342
0.879187,1.0919
0.991457,1.10423
0.951691,1.09984
0.964949,1.1013
0.953814,1.10008
0.856379,1.08941
0.938069,1.09835
0.962482,1.10103
0.973734,1.10227
0.875224,1.09147
0.907026,1.09494
0.999402,1.1051
0.902373,1.09443
0.93557,1.09807
0.81968,1.08542
0.82254,1.08573
0.969009,1.10175
0.965557,1.10137
0.98863,1.10392
0.984973,1.10351
0.923591,1.09676
0.916943,1.09603
0.872014,1.09112
0.97085,1.10195
0.887166,1.09277
0.92809,1.09725
0.901166,1.0943
0.967571,1.10159
0.886986,1.09275
0.994716,1.10459
0.745942,1.07745
0.900431,1.09422
0.675288,1.06986
0.944248,1.09903
0.971982,1.10208
0.995664,1.10469
0.972208,1.1021
0.82226,1.0857
0.960514,1.10082
0.99453,1.10457
0.992229,1.10431
0.996873,1.10483
0.969771,1.10184
0.898301,1.09399
0.800027,1.08329
0.914394,1.09575
0.7266,1.07536
0.883859,1.09241
0.918139,1.09616
0.998173,1.10497
0.917573,1.0961
0.931425,1.09762
